,Minutes,,,%,%,%,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,times,%,times,None,HOST03_pmresult_60_202111161400_202111161500_AJKNewCountersFileHuaweiBI.csv,202111161400_202111161500
2021-11-16 15:00,60,"MIRP4078-TARRAPA-PVT-NDG-PDC-FCB-Slv/Cell:eNodeB Function Name=MIRP4078-TARRAPA-PVT-NDG-PDC-FCB-Slv, Local Cell ID=0, Cell Name=MIRP4078-0, eNodeB ID=44078, Cell FDD TDD indication=CELL_FDD",Reliable,9.711,39.207,42.931,97.27,17.862,104146358,66045003,680923,0,2153,2150,591,580,44,44,3446365,384141,3784885,409486,1537706,207415,1596530,127322,0,0,7237771,1099744,3429,100,3429,52.612,HOST03_pmresult_60_202111161500_202111161600_AJKNewCountersFileHuaweiBI.csv,202111161500_202111161600
2021-11-16 15:00,60,"MIRP4078-TARRAPA-PVT-NDG-PDC-FCB-Slv/Cell:eNodeB Function Name=MIRP4078-TARRAPA-PVT-NDG-PDC-FCB-Slv, Local Cell ID=1, Cell Name=MIRP4078-1, eNodeB ID=44078, Cell FDD TDD indication=CELL_FDD",Reliable,9.742,41.912,36.702,90.698,21.386,121379421,35857074,1701339,0,2096,2091,556,508,50,49,3271054,390778,2881579,324988,1598208,270266,4840539,156594,0,0,12799127,2579805,17714,100,17714,59.648,HOST03_pmresult_60_202111161500_202111161600_AJKNewCountersFileHuaweiBI.csv,202111161500_202111161600
2021-11-16 15:00,60,"MIRP4078-TARRAPA-PVT-NDG-PDC-FCB-Slv/Cell:eNodeB Function Name=MIRP4078-TARRAPA-PVT-NDG-PDC-FCB-Slv, Local Cell ID=2, Cell Name=MIRP4078-2, eNodeB ID=44078, Cell FDD TDD indication=CELL_FDD",Reliable,7.963,23.27,16.592,86.288,60.138,136982018,12417587,1655424,0,1219,1218,626,622,28,28,1067366,130185,777585,76313,2754625,340329,2823385,67004,0,0,10937409,1012262,2771,99.928,2773,50.074,HOST03_pmresult_60_202111161500_202111161600_AJKNewCountersFileHuaweiBI.csv,202111161500_202111161600
2021-11-16 15:00,60,"MIRP4078-TARRAPA-PVT-NDG-PDC-FCB-Slv/Cell:eNodeB Function Name=MIRP4078-TARRAPA-PVT-NDG-PDC-FCB-Slv, Local Cell ID=4, Cell Name=MIRP4078-4, eNodeB ID=44078, Cell FDD TDD indication=CELL_FDD",Reliable,10.525,32.706,51.619,67.258,15.675,74554830,42240535,51091,0,523,523,31,31,74,70,1595601,160130,2544577,226398,772716,68748,6637054,77370,0,0,4840483,259953,755,100,755,39.58,HOST03_pmresult_60_202111161500_202111161600_AJKNewCountersFileHuaweiBI.csv,202111161500_202111161600
2021-11-16 15:00,60,"MIRP4079-POTH LASSAN-PVT-NDG-PDC-FCB-Slv/Cell:eNodeB Function Name=MIRP4079-POTH LASSAN-PVT-NDG-PDC-FCB-Slv, Local Cell ID=0, Cell Name=MIRP4079-0, eNodeB ID=44079, Cell FDD TDD indication=CELL_FDD",Reliable,6.933,21.781,20.186,83.458,58.033,132302035,13287003,230814,0,272,270,5,3,46,46,961737,134900,903962,112383,2513341,408487,771864,25734,0,0,11531523,909596,408,100,408,45.448,HOST03_pmresult_60_202111161500_202111161600_AJKNewCountersFileHuaweiBI.csv,202111161500_202111161600
2021-11-16 15:00,60,"MIRP4079-POTH LASSAN-PVT-NDG-PDC-FCB-Slv/Cell:eNodeB Function Name=MIRP4079-POTH LASSAN-PVT-NDG-PDC-FCB-Slv, Local Cell ID=1, Cell Name=MIRP4079-1, eNodeB ID=44079, Cell FDD TDD indication=CELL_FDD",Reliable,8.326,54.231,19.448,82.71,26.32,124473007,14110509,5886669,0,683,682,23,11,46,46,2340302,261782,831545,101612,1101568,161315,840423,38019,0,0,9455941,889335,4184,100,4184,50.264,HOST03_pmresult_60_202111161500_202111161600_AJKNewCountersFileHuaweiBI.csv,202111161500_202111161600
2021-11-16 15:00,60,"MIRP4079-POTH LASSAN-PVT-NDG-PDC-FCB-Slv/Cell:eNodeB Function Name=MIRP4079-POTH LASSAN-PVT-NDG-PDC-FCB-Slv, Local Cell ID=2, Cell Name=MIRP4079-2, eNodeB ID=44079, Cell FDD TDD indication=CELL_FDD",Reliable,8.598,47.386,13.037,80.708,39.577,98848034,42000733,43621,0,671,671,0,0,3,3,2214648,254690,615785,63591,1858576,203793,1443072,22914,0,0,7521100,257768,815,100,815,42.396,HOST03_pmresult_60_202111161500_202111161600_AJKNewCountersFileHuaweiBI.csv,202111161500_202111161600
2021-11-16 15:00,60,"MIRP4080-BATHAR-UFN-UDG-PDC-FCB-UCP-Slv-8963/Cell:eNodeB Function Name=MIRP4080-BATHAR-UFN-UDG-PDC-FCB-UCP-Slv-8963, Local Cell ID=0, Cell Name=MIRP4080-0, eNodeB ID=44080, Cell FDD TDD indication=CELL_FDD",Reliable,8.242,44.526,7.16,94.844,48.313,149078165,16160271,1062658,0,1686,1683,8,7,255,255,2509205,345582,387569,71513,2685419,412174,2809266,162453,0,0,15195900,2292574,3478,100,3478,66.712,HOST03_pmresult_60_202111161500_202111161600_AJKNewCountersFileHuaweiBI.csv,202111161500_202111161600
2021-11-16 15:00,60,"MIRP4080-BATHAR-UFN-UDG-PDC-FCB-UCP-Slv-8963/Cell:eNodeB Function Name=MIRP4080-BATHAR-UFN-UDG-PDC-FCB-UCP-Slv-8963, Local Cell ID=1, Cell Name=MIRP4080-1, eNodeB ID=44080, Cell FDD TDD indication=CELL_FDD",Reliable,10.105,20.721,48.382,43.696,30.898,46881682,26208210,1162823,0,1454,1454,0,0,27,27,803326,124500,1946816,219608,1220973,162550,5300801,113879,0,0,10643922,1123359,1493,100,1493,52.448,HOST03_pmresult_60_202111161500_202111161600_AJKNewCountersFileHuaweiBI.csv,202111161500_202111161600
2021-11-16 15:00,60,"MIRP4080-BATHAR-UFN-UDG-PDC-FCB-UCP-Slv-8963/Cell:eNodeB Function Name=MIRP4080-BATHAR-UFN-UDG-PDC-FCB-UCP-Slv-8963, Local Cell ID=2, Cell Name=MIRP4080-2, eNodeB ID=44080, Cell FDD TDD indication=CELL_FDD",Reliable,7.863,45.655,8.047,78.392,46.299,116534548,19124811,1043908,0,660,658,2,2,230,230,2066470,279284,356678,56763,2081798,297062,3076079,103555,0,0,11130187,1268385,1368,100,1368,50.9,HOST03_pmresult_60_202111161500_202111161600_AJKNewCountersFileHuaweiBI.csv,202111161500_202111161600
2021-11-16 15:00,60,"MIRP4081-BAL DOMAS-UFN-UDG-PDC-FCB-UCP-Gld-8890/Cell:eNodeB Function Name=MIRP4081-BAL DOMAS-UFN-UDG-PDC-FCB-UCP-Gld-8890, Local Cell ID=0, Cell Name=MIRP4081-0, eNodeB ID=44081, Cell FDD TDD indication=CELL_FDD",Reliable,8.439,42.667,23.528,97.244,33.805,136882772,33508270,272058,0,3420,3410,150,148,16,15,3375608,424843,1828025,267657,2620493,390531,2174682,164209,0,0,15604429,3801327,5070,100,5070,63.254,HOST03_pmresult_60_202111161500_202111161600_AJKNewCountersFileHuaweiBI.csv,202111161500_202111161600
2021-11-16 15:00,60,"MIRP4081-BAL DOMAS-UFN-UDG-PDC-FCB-UCP-Gld-8890/Cell:eNodeB Function Name=MIRP4081-BAL DOMAS-UFN-UDG-PDC-FCB-UCP-Gld-8890, Local Cell ID=1, Cell Name=MIRP4081-1, eNodeB ID=44081, Cell FDD TDD indication=CELL_FDD",Reliable,7.534,33.088,12.314,81.642,54.598,119978055,20386399,2222768,0,1124,1124,201,191,58,58,1517191,212018,561295,82244,2496895,356460,3997821,85317,0,0,7813555,1061365,1832,100,1832,44.116,HOST03_pmresult_60_202111161500_202111161600_AJKNewCountersFileHuaweiBI.csv,202111161500_202111161600
2021-11-16 15:00,60,"MIRP4081-BAL DOMAS-UFN-UDG-PDC-FCB-UCP-Gld-8890/Cell:eNodeB Function Name=MIRP4081-BAL DOMAS-UFN-UDG-PDC-FCB-UCP-Gld-8890, Local Cell ID=2, Cell Name=MIRP4081-2, eNodeB ID=44081, Cell FDD TDD indication=CELL_FDD",Reliable,10.865,33.718,54.7,97.276,11.582,83230172,87053827,550894,0,2351,2351,224,224,24,24,3745911,426302,6170631,597754,1285429,147653,2777052,189530,0,0,3414746,368675,2804,100,2804,52.578,HOST03_pmresult_60_202111161500_202111161600_AJKNewCountersFileHuaweiBI.csv,202111161500_202111161600
2021-11-16 15:00,60,"MIRP4081-BAL DOMAS-UFN-UDG-PDC-FCB-UCP-Gld-8890/Cell:eNodeB Function Name=MIRP4081-BAL DOMAS-UFN-UDG-PDC-FCB-UCP-Gld-8890, Local Cell ID=4, Cell Name=MIRP4081-4, eNodeB ID=44081, Cell FDD TDD indication=CELL_FDD",Reliable,7.51,26.774,8.113,75.942,65.113,115960827,15446391,882403,0,551,551,116,112,37,37,1039945,135811,314675,41610,2612599,246834,4428242,94913,0,0,6316663,289559,752,100,752,43.572,HOST03_pmresult_60_202111161500_202111161600_AJKNewCountersFileHuaweiBI.csv,202111161500_202111161600
2021-11-16 15:00,60,"MIRP4081-BAL DOMAS-UFN-UDG-PDC-FCB-UCP-Gld-8890/Cell:eNodeB Function Name=MIRP4081-BAL DOMAS-UFN-UDG-PDC-FCB-UCP-Gld-8890, Local Cell ID=6, Cell Name=MIRP4081-6, eNodeB ID=44081, Cell FDD TDD indication=CELL_FDD",Reliable,9.675,44.099,36.157,92.13,19.744,84060132,77005261,354688,0,2415,2415,108,108,13,13,4033348,444222,3316289,354905,1820571,184100,5788518,144141,0,0,6830171,446692,2592,100,2592,58.618,HOST03_pmresult_60_202111161500_202111161600_AJKNewCountersFileHuaweiBI.csv,202111161500_202111161600
2021-11-16 15:00,60,"MIRP4087-SECTOR C1-UFN-UDG-PDC-FCB-UCP-Slv-4373/Cell:eNodeB Function Name=MIRP4087-SECTOR C1-UFN-UDG-PDC-FCB-UCP-Slv-4373, Local Cell ID=0, Cell Name=MIRP4087-0, eNodeB ID=44087, Cell FDD TDD indication=CELL_FDD",Reliable,10.119,33.302,44.098,45.83,22.599,48847649,29069664,440395,0,784,783,37,37,16,15,1101778,130044,1440718,190441,766094,69832,8714792,180927,0,0,3929499,111281,943,100,943,36.142,HOST03_pmresult_60_202111161500_202111161600_AJKNewCountersFileHuaweiBI.csv,202111161500_202111161600
2021-11-16 15:00,60,"MIRP4087-SECTOR C1-UFN-UDG-PDC-FCB-UCP-Slv-4373/Cell:eNodeB Function Name=MIRP4087-SECTOR C1-UFN-UDG-PDC-FCB-UCP-Slv-4373, Local Cell ID=1, Cell Name=MIRP4087-1, eNodeB ID=44087, Cell FDD TDD indication=CELL_FDD",Reliable,10.244,32.558,43.716,73.43,23.726,109033769,18251362,669864,0,936,933,278,276,22,22,1579091,213552,2160978,245983,1151069,155289,7728371,272232,0,0,7802955,473651,1675,100,1675,49.236,HOST03_pmresult_60_202111161500_202111161600_AJKNewCountersFileHuaweiBI.csv,202111161500_202111161600
2021-11-16 15:00,60,"MIRP4087-SECTOR C1-UFN-UDG-PDC-FCB-UCP-Slv-4373/Cell:eNodeB Function Name=MIRP4087-SECTOR C1-UFN-UDG-PDC-FCB-UCP-Slv-4373, Local Cell ID=2, Cell Name=MIRP4087-2, eNodeB ID=44087, Cell FDD TDD indication=CELL_FDD",Reliable,8.343,60.924,16.18,56.538,22.895,88775160,7500588,1315218,0,705,705,223,204,8,8,1812286,230652,471407,71152,670783,96953,5947233,184370,0,0,6996841,656397,1633,100,1633,43.92,HOST03_pmresult_60_202111161500_202111161600_AJKNewCountersFileHuaweiBI.csv,202111161500_202111161600
2021-11-16 15:00,60,"MIRP4088-SECTOR F1-TNR-NDG-PDC-FCB-TCP-Slv-AMP006/Cell:eNodeB Function Name=MIRP4088-SECTOR F1-TNR-NDG-PDC-FCB-TCP-Slv-AMP006, Local Cell ID=0, Cell Name=MIRP4088-0, eNodeB ID=44088, Cell FDD TDD indication=CELL_FDD",Reliable,9.176,30.564,16.524,44.532,52.912,69303415,6251425,430667,0,500,500,21,21,20,20,556283,86691,322656,24953,963832,149270,4093635,101365,0,0,4361577,200186,732,99.728,734,29.448,HOST03_pmresult_60_202111161500_202111161600_AJKNewCountersFileHuaweiBI.csv,202111161500_202111161600
2021-11-16 15:00,60,"MIRP4088-SECTOR F1-TNR-NDG-PDC-FCB-TCP-Slv-AMP006/Cell:eNodeB Function Name=MIRP4088-SECTOR F1-TNR-NDG-PDC-FCB-TCP-Slv-AMP006, Local Cell ID=1, Cell Name=MIRP4088-1, eNodeB ID=44088, Cell FDD TDD indication=CELL_FDD",Reliable,9.215,37.726,36.002,64.808,26.272,94917035,15349203,2126179,0,1177,1164,397,396,117,117,1528838,191137,1457624,183728,1039703,158084,8517952,244257,0,0,7531226,887248,2504,100,2504,45.744,HOST03_pmresult_60_202111161500_202111161600_AJKNewCountersFileHuaweiBI.csv,202111161500_202111161600
2021-11-16 15:00,60,"MIRP4088-SECTOR F1-TNR-NDG-PDC-FCB-TCP-Slv-AMP006/Cell:eNodeB Function Name=MIRP4088-SECTOR F1-TNR-NDG-PDC-FCB-TCP-Slv-AMP006, Local Cell ID=2, Cell Name=MIRP4088-2, eNodeB ID=44088, Cell FDD TDD indication=CELL_FDD",Reliable,9.73,51.594,32.102,95.046,16.304,120405966,43297248,3109562,0,1561,1559,568,563,103,103,3716589,477071,2312712,296584,1146048,179146,8409610,346055,0,0,10086323,2346363,4504,99.823,4512,58.044,HOST03_pmresult_60_202111161500_202111161600_AJKNewCountersFileHuaweiBI.csv,202111161500_202111161600
2021-11-16 15:00,60,"MIRP4093-Barali-PVT-NDG-PDC-FCB-Gld/Cell:eNodeB Function Name=MIRP4093-Barali-PVT-NDG-PDC-FCB-Gld, Local Cell ID=0, Cell Name=MIRP4093-0, eNodeB ID=44093, Cell FDD TDD indication=CELL_FDD",Reliable,13.249,5.672,68.859,4.658,25.469,1225655,3332979,44690,0,62,62,4,4,9,9,12154,404,141573,10889,55615,777,691366,625,0,0,682197,24685,88,100,88,10.22,HOST03_pmresult_60_202111161500_202111161600_AJKNewCountersFileHuaweiBI.csv,202111161500_202111161600
2021-11-16 15:00,60,"MIRP4093-Barali-PVT-NDG-PDC-FCB-Gld/Cell:eNodeB Function Name=MIRP4093-Barali-PVT-NDG-PDC-FCB-Gld, Local Cell ID=1, Cell Name=MIRP4093-1, eNodeB ID=44093, Cell FDD TDD indication=CELL_FDD",Reliable,11.865,17.426,45.751,9.468,36.823,4008998,9035620,14876,0,100,100,16,16,33,33,118567,12402,299424,44431,267804,8944,1729080,27743,0,0,933529,61464,157,100,157,13.404,HOST03_pmresult_60_202111161500_202111161600_AJKNewCountersFileHuaweiBI.csv,202111161500_202111161600
2021-11-16 15:00,60,"MIRP4093-Barali-PVT-NDG-PDC-FCB-Gld/Cell:eNodeB Function Name=MIRP4093-Barali-PVT-NDG-PDC-FCB-Gld, Local Cell ID=2, Cell Name=MIRP4093-2, eNodeB ID=44093, Cell FDD TDD indication=CELL_FDD",Reliable,10.674,6.721,70.816,7.11,22.463,8696563,143695,120034,0,21,21,35,35,40,40,14513,1302,148120,18511,43696,9161,192589,2634,0,0,724287,223377,116,100,116,10.176,HOST03_pmresult_60_202111161500_202111161600_AJKNewCountersFileHuaweiBI.csv,202111161500_202111161600
2021-11-16 15:00,60,"MIRP4095-Village Janjola-UFN-UDG-PDC-FCB-UCP-Slv-N4476/Cell:eNodeB Function Name=MIRP4095-Village Janjola-UFN-UDG-PDC-FCB-UCP-Slv-N4476, Local Cell ID=0, Cell Name=MIRP4095-0, eNodeB ID=44095, Cell FDD TDD indication=CELL_FDD",Reliable,9.164,34.734,21.651,59.086,43.615,92354856,9482382,212063,0,163,163,15,14,2,2,984350,108682,607487,73844,1243999,128525,1617021,39167,0,0,5518971,381361,329,100,329,32.882,HOST03_pmresult_60_202111161500_202111161600_AJKNewCountersFileHuaweiBI.csv,202111161500_202111161600
2021-11-16 15:00,60,"MIRP4095-Village Janjola-UFN-UDG-PDC-FCB-UCP-Slv-N4476/Cell:eNodeB Function Name=MIRP4095-Village Janjola-UFN-UDG-PDC-FCB-UCP-Slv-N4476, Local Cell ID=1, Cell Name=MIRP4095-1, eNodeB ID=44095, Cell FDD TDD indication=CELL_FDD",Reliable,9.463,37.21,25.93,40.666,36.86,58441511,10037724,416773,0,324,324,60,60,7,7,697421,83674,490581,53739,704643,69109,1952685,33567,0,0,4331847,177517,431,100,431,35.006,HOST03_pmresult_60_202111161500_202111161600_AJKNewCountersFileHuaweiBI.csv,202111161500_202111161600
2021-11-16 15:00,60,"MIRP4095-Village Janjola-UFN-UDG-PDC-FCB-UCP-Slv-N4476/Cell:eNodeB Function Name=MIRP4095-Village Janjola-UFN-UDG-PDC-FCB-UCP-Slv-N4476, Local Cell ID=2, Cell Name=MIRP4095-2, eNodeB ID=44095, Cell FDD TDD indication=CELL_FDD",Reliable,8.289,38.055,18.741,94.526,43.204,149132478,14355441,2159470,0,616,616,81,81,7,7,1997239,241142,984112,118193,2288449,252753,2232037,78942,0,0,11163983,1198822,15087,100,15087,57.19,HOST03_pmresult_60_202111161500_202111161600_AJKNewCountersFileHuaweiBI.csv,202111161500_202111161600
2021-11-16 15:00,60,"MIRP4096-Dhundli-UFN-UDG-PDC-FCB-UCP-Slv-N6626/Cell:eNodeB Function Name=MIRP4096-Dhundli-UFN-UDG-PDC-FCB-UCP-Slv-N6626, Local Cell ID=0, Cell Name=MIRP4096-0, eNodeB ID=44096, Cell FDD TDD indication=CELL_FDD",Reliable,8.985,51.347,10.364,62.78,38.289,97802570,10695473,176505,0,508,508,1,1,69,69,1739815,221203,353978,41820,1312353,149956,2484438,30042,0,0,7277293,388138,629,100,629,41.914,HOST03_pmresult_60_202111161500_202111161600_AJKNewCountersFileHuaweiBI.csv,202111161500_202111161600
2021-11-16 15:00,60,"MIRP4096-Dhundli-UFN-UDG-PDC-FCB-UCP-Slv-N6626/Cell:eNodeB Function Name=MIRP4096-Dhundli-UFN-UDG-PDC-FCB-UCP-Slv-N6626, Local Cell ID=1, Cell Name=MIRP4096-1, eNodeB ID=44096, Cell FDD TDD indication=CELL_FDD",Reliable,6.851,28.357,3.208,31.426,68.434,51712142,268569,328320,0,284,284,0,0,78,78,326312,44677,35991,5984,813015,82296,421175,7203,0,0,3880692,187143,362,100,362,23.476,HOST03_pmresult_60_202111161500_202111161600_AJKNewCountersFileHuaweiBI.csv,202111161500_202111161600
2021-11-16 15:00,60,"MIRP4096-Dhundli-UFN-UDG-PDC-FCB-UCP-Slv-N6626/Cell:eNodeB Function Name=MIRP4096-Dhundli-UFN-UDG-PDC-FCB-UCP-Slv-N6626, Local Cell ID=2, Cell Name=MIRP4096-2, eNodeB ID=44096, Cell FDD TDD indication=CELL_FDD",Reliable,8.619,43.556,23.333,91.122,33.111,126190848,33248712,166889,0,1423,1421,0,0,31,31,2784939,454738,1540129,195386,2062114,400728,1977827,32111,0,0,17931276,3077923,1658,100,1658,66.348,HOST03_pmresult_60_202111161500_202111161600_AJKNewCountersFileHuaweiBI.csv,202111161500_202111161600
2021-11-16 15:00,60,"MIRP4097-Mohammadi Plaza-PVT-NDC-PDC-FCB-Gld/Cell:eNodeB Function Name=MIRP4097-Mohammadi Plaza-PVT-NDC-PDC-FCB-Gld, Local Cell ID=0, Cell Name=MIRP4097-0, eNodeB ID=44097, Cell FDD TDD indication=CELL_FDD",Reliable,9.395,37.461,38.936,97.226,23.603,133570159,33855404,3318655,0,1767,1766,487,487,366,366,2789155,296590,2896294,310934,1743384,200855,6613866,255181,0,0,6831626,599616,3012,100,3012,55.272,HOST03_pmresult_60_202111161500_202111161600_AJKNewCountersFileHuaweiBI.csv,202111161500_202111161600
2021-11-16 15:00,60,"MIRP4097-Mohammadi Plaza-PVT-NDC-PDC-FCB-Gld/Cell:eNodeB Function Name=MIRP4097-Mohammadi Plaza-PVT-NDC-PDC-FCB-Gld, Local Cell ID=1, Cell Name=MIRP4097-1, eNodeB ID=44097, Cell FDD TDD indication=CELL_FDD",Reliable,7.892,57.027,15.629,97.314,27.345,134419296,33911073,2569948,0,1921,1917,573,573,418,418,3918797,447075,1042059,154437,1862626,230827,4799819,215444,0,0,10514202,1524683,3980,100,3980,59.15,HOST03_pmresult_60_202111161500_202111161600_AJKNewCountersFileHuaweiBI.csv,202111161500_202111161600
2021-11-16 15:00,60,"MIRP4097-Mohammadi Plaza-PVT-NDC-PDC-FCB-Gld/Cell:eNodeB Function Name=MIRP4097-Mohammadi Plaza-PVT-NDC-PDC-FCB-Gld, Local Cell ID=2, Cell Name=MIRP4097-2, eNodeB ID=44097, Cell FDD TDD indication=CELL_FDD",Reliable,9.27,39.429,36.869,99.988,23.702,97094338,76877490,1721152,0,5668,5654,1021,1021,776,776,4385351,549145,4073439,540709,2611046,355245,2997286,242684,0,0,19271666,5765180,9628,100,9628,75.788,HOST03_pmresult_60_202111161500_202111161600_AJKNewCountersFileHuaweiBI.csv,202111161500_202111161600
2021-11-16 15:00,60,"MIRP4098-Sarsawa-TNR-NDG-PDC-FCB-TCP-Slv-ASA003/Cell:eNodeB Function Name=MIRP4098-Sarsawa-TNR-NDG-PDC-FCB-TCP-Slv-ASA003, Local Cell ID=0, Cell Name=MIRP4098-0, eNodeB ID=44098, Cell FDD TDD indication=CELL_FDD",Reliable,10.997,32.657,46.528,97.718,20.815,135697769,34863146,896832,0,1217,1216,10,10,107,107,2598922,263070,3722550,355008,1625128,199060,11818174,449549,0,0,3268652,435566,1443,100,1443,50.678,HOST03_pmresult_60_202111161500_202111161600_AJKNewCountersFileHuaweiBI.csv,202111161500_202111161600
2021-11-16 15:00,60,"MIRP4098-Sarsawa-TNR-NDG-PDC-FCB-TCP-Slv-ASA003/Cell:eNodeB Function Name=MIRP4098-Sarsawa-TNR-NDG-PDC-FCB-TCP-Slv-ASA003, Local Cell ID=1, Cell Name=MIRP4098-1, eNodeB ID=44098, Cell FDD TDD indication=CELL_FDD",Reliable,8.461,37.647,16.988,91.764,45.365,140384346,18538736,1793919,0,1768,1767,193,193,40,40,2522455,271676,1141035,119817,2996242,370714,2814760,202586,0,0,10496992,2611692,2294,100,2294,66.04,HOST03_pmresult_60_202111161500_202111161600_AJKNewCountersFileHuaweiBI.csv,202111161500_202111161600
2021-11-16 15:00,60,"MIRP4098-Sarsawa-TNR-NDG-PDC-FCB-TCP-Slv-ASA003/Cell:eNodeB Function Name=MIRP4098-Sarsawa-TNR-NDG-PDC-FCB-TCP-Slv-ASA003, Local Cell ID=2, Cell Name=MIRP4098-2, eNodeB ID=44098, Cell FDD TDD indication=CELL_FDD",Reliable,9.115,41.257,27.642,98.576,31.101,113638595,55778989,3731684,0,2278,2273,569,553,136,136,3872337,401961,2603856,259929,2908292,313897,1955207,221193,0,0,4086569,1491251,3411,99.941,3413,51.51,HOST03_pmresult_60_202111161500_202111161600_AJKNewCountersFileHuaweiBI.csv,202111161500_202111161600
2021-11-16 15:00,60,"MIRP4098-Sarsawa-TNR-NDG-PDC-FCB-TCP-Slv-ASA003/Cell:eNodeB Function Name=MIRP4098-Sarsawa-TNR-NDG-PDC-FCB-TCP-Slv-ASA003, Local Cell ID=5, Cell Name=MIRP4098-5, eNodeB ID=44098, Cell FDD TDD indication=CELL_FDD",Reliable,8.261,50.412,17.237,97.476,32.351,99406471,71102390,535830,0,1971,1969,103,100,79,79,4910755,509644,1663102,190274,3154431,324064,2921380,191033,0,0,9621945,2033043,2292,100,2292,73.696,HOST03_pmresult_60_202111161500_202111161600_AJKNewCountersFileHuaweiBI.csv,202111161500_202111161600
2021-11-16 15:00,60,"MUZP3002-Hassan Abad-PVT-PDG-PDC-Gld/Cell:eNodeB Function Name=MUZP3002-Hassan Abad-PVT-PDG-PDC-Gld, Local Cell ID=0, Cell Name=MUZP3002-0, eNodeB ID=53002, Cell FDD TDD indication=CELL_FDD",Reliable,7.614,47.111,10.924,94.994,41.965,127938891,38437713,1426225,0,1181,1180,308,307,125,125,2765578,344548,627899,93245,2444603,325824,1101687,49409,0,0,11102631,1019799,1956,99.949,1957,53.49,HOST03_pmresult_60_202111161500_202111161600_AJKNewCountersFileHuaweiBI.csv,202111161500_202111161600
2021-11-16 15:00,60,"MUZP3002-Hassan Abad-PVT-PDG-PDC-Gld/Cell:eNodeB Function Name=MUZP3002-Hassan Abad-PVT-PDG-PDC-Gld, Local Cell ID=1, Cell Name=MUZP3002-1, eNodeB ID=53002, Cell FDD TDD indication=CELL_FDD",Reliable,8.253,46.066,24.579,99.982,29.355,114423098,61405468,951130,0,1344,1344,183,183,115,115,3765549,455228,2023181,228872,2420520,269105,3871848,160037,0,0,7947270,455230,1751,100,1751,61.688,HOST03_pmresult_60_202111161500_202111161600_AJKNewCountersFileHuaweiBI.csv,202111161500_202111161600
2021-11-16 15:00,60,"MUZP3002-Hassan Abad-PVT-PDG-PDC-Gld/Cell:eNodeB Function Name=MUZP3002-Hassan Abad-PVT-PDG-PDC-Gld, Local Cell ID=2, Cell Name=MUZP3002-2, eNodeB ID=53002, Cell FDD TDD indication=CELL_FDD",Reliable,8.421,42.668,29.556,66.958,27.776,88539130,28704238,104067,0,1025,1025,57,57,1,1,1812537,217383,1266325,139775,1192245,129170,1991014,34398,0,0,8575226,331626,1112,100,1112,42.268,HOST03_pmresult_60_202111161500_202111161600_AJKNewCountersFileHuaweiBI.csv,202111161500_202111161600
2021-11-16 15:00,60,"MUZP3002-Hassan Abad-PVT-PDG-PDC-Gld/Cell:eNodeB Function Name=MUZP3002-Hassan Abad-PVT-PDG-PDC-Gld, Local Cell ID=6, Cell Name=MUZP3002-6, eNodeB ID=53002, Cell FDD TDD indication=CELL_FDD",Reliable,7.596,57.387,7.668,78.996,34.944,94628996,43378016,957668,0,1587,1582,288,288,23,23,3229711,336073,410966,65512,1967778,203492,3871624,100359,0,0,6544664,563854,2218,100,2218,53.21,HOST03_pmresult_60_202111161500_202111161600_AJKNewCountersFileHuaweiBI.csv,202111161500_202111161600
2021-11-16 15:00,60,"MUZP3004-Garhi Dopatta-PVT-PDG-PDC-Slv/Cell:eNodeB Function Name=MUZP3004-Garhi Dopatta-PVT-PDG-PDC-Slv, Local Cell ID=0, Cell Name=MUZP3004-0, eNodeB ID=53004, Cell FDD TDD indication=CELL_FDD",Reliable,10.509,28.822,59.192,93.982,11.986,61782894,47283775,1606206,0,1230,1230,93,92,125,125,1662906,203813,3483418,350296,684959,91357,2202679,67076,0,0,5224325,803967,1706,100,1706,53.474,HOST03_pmresult_60_202111161500_202111161600_AJKNewCountersFileHuaweiBI.csv,202111161500_202111161600
2021-11-16 15:00,60,"MUZP3004-Garhi Dopatta-PVT-PDG-PDC-Slv/Cell:eNodeB Function Name=MUZP3004-Garhi Dopatta-PVT-PDG-PDC-Slv, Local Cell ID=1, Cell Name=MUZP3004-1, eNodeB ID=53004, Cell FDD TDD indication=CELL_FDD",Reliable,8.576,21.334,23.318,53.908,55.348,31267674,30613659,711074,0,637,637,51,51,48,48,477600,58814,528294,57996,1262336,129296,2534371,53953,0,0,4549517,186341,742,100,742,40.048,HOST03_pmresult_60_202111161500_202111161600_AJKNewCountersFileHuaweiBI.csv,202111161500_202111161600
2021-11-16 15:00,60,"MUZP3004-Garhi Dopatta-PVT-PDG-PDC-Slv/Cell:eNodeB Function Name=MUZP3004-Garhi Dopatta-PVT-PDG-PDC-Slv, Local Cell ID=5, Cell Name=MUZP3004-5, eNodeB ID=53004, Cell FDD TDD indication=CELL_FDD",Reliable,11.238,30.561,51.399,74.282,18.04,92392000,32338492,5754222,0,1083,1082,120,118,105,105,1615808,211901,2791621,282285,958280,120631,5983419,94926,0,0,8393298,2029071,3760,99.973,3761,48.714,HOST03_pmresult_60_202111161500_202111161600_AJKNewCountersFileHuaweiBI.csv,202111161500_202111161600
